week_start_date,product_id,store_id,opening_stock,units_received,units_sold,closing_stock,stockout_flag
2024-04-01,BEV-004,STR-015,225,88,89,224,0
2024-04-01,BEV-004,STR-016,250,61,41,270,0
2024-04-01,BEV-004,STR-017,90,39,63,66,0
2024-04-01,BEV-004,STR-018,173,79,31,221,0
2024-04-01,BEV-004,STR-019,231,56,74,213,0
2024-04-01,BEV-004,STR-020,177,30,66,141,0
2024-04-01,BEV-004,STR-021,139,41,60,120,0
2024-04-01,BEV-004,STR-022,168,76,36,208,0
2024-04-01,BEV-004,STR-023,198,46,78,166,0
2024-04-01,BEV-004,STR-024,159,67,74,152,0
2024-04-01,BEV-004,STR-025,250,55,42,263,0
2024-04-01,BEV-004,STR-026,244,66,72,238,0
2024-04-01,BEV-004,STR-027,181,36,66,151,0
2024-04-01,BEV-004,STR-028,210,69,54,225,0
2024-04-01,BEV-004,STR-029,152,50,42,160,0
2024-04-01,BEV-004,STR-030,176,52,32,196,0
2024-04-01,BEV-005,STR-001,151,64,60,155,0
2024-04-01,BEV-005,STR-002,216,44,51,209,0
2024-04-01,BEV-005,STR-003,233,31,57,207,0
2024-04-01,BEV-005,STR-004,109,36,74,71,0
2024-04-01,BEV-005,STR-005,125,44,66,103,0
2024-04-01,BEV-005,STR-006,101,43,56,88,0
2024-04-01,BEV-005,STR-007,195,64,59,200,0
2024-04-01,BEV-005,STR-008,108,36,77,67,0
2024-04-01,BEV-005,STR-009,230,58,73,215,0
2024-04-01,BEV-005,STR-010,124,44,75,93,0
2024-04-01,BEV-005,STR-011,144,43,77,110,0
2024-04-01,BEV-005,STR-012,114,32,53,93,0
2024-04-01,BEV-005,STR-013,92,88,46,134,0
2024-04-01,BEV-005,STR-014,194,37,67,164,0
2024-04-01,BEV-005,STR-015,254,67,47,274,0
2024-04-01,BEV-005,STR-016,205,87,86,206,0
2024-04-01,BEV-005,STR-017,113,51,43,121,0
2024-04-01,BEV-005,STR-018,150,69,89,130,0
2024-04-01,BEV-005,STR-019,113,81,37,157,0
2024-04-01,BEV-005,STR-020,243,64,46,261,0
2024-04-01,BEV-005,STR-021,251,90,77,264,0
2024-04-01,BEV-005,STR-022,151,32,78,105,0
2024-04-01,BEV-005,STR-023,228,40,117,151,0
2024-04-01,BEV-005,STR-024,91,89,144,36,0
2024-04-01,BEV-005,STR-025,145,80,148,77,0
2024-04-01,BEV-005,STR-026,115,35,118,32,0
2024-04-01,BEV-005,STR-027,237,47,115,169,0
2024-04-01,BEV-005,STR-028,179,89,52,216,0
2024-04-01,BEV-005,STR-029,232,74,104,202,0
2024-04-01,BEV-005,STR-030,114,70,56,128,0
2024-04-01,BEV-006,STR-001,160,135,123,172,0
2024-04-01,BEV-006,STR-002,248,72,85,235,0
2024-04-01,BEV-006,STR-003,269,144,70,343,0
2024-04-01,BEV-006,STR-004,241,75,55,261,0
2024-04-01,BEV-006,STR-005,251,66,76,241,0
2024-04-01,BEV-006,STR-006,385,57,87,355,0
2024-04-01,BEV-006,STR-007,380,78,134,324,0
2024-04-01,BEV-006,STR-008,210,142,194,158,0
2024-04-01,BEV-006,STR-009,303,137,221,219,0
2024-04-01,BEV-006,STR-010,182,70,159,93,0
2024-04-01,BEV-006,STR-011,237,97,187,147,0
2024-04-01,BEV-006,STR-012,365,63,98,330,0
2024-04-01,BEV-006,STR-013,258,59,120,197,0
2024-04-01,BEV-006,STR-014,372,79,119,332,0
2024-04-01,BEV-006,STR-015,286,141,284,143,0
2024-04-01,BEV-006,STR-016,421,125,228,318,0
2024-04-01,BEV-006,STR-017,381,70,271,180,0
2024-04-01,BEV-006,STR-018,440,77,230,287,0
2024-04-01,BEV-006,STR-019,377,85,186,276,0
2024-04-01,BEV-006,STR-020,259,143,144,258,0
2024-04-01,BEV-006,STR-021,250,101,306,45,0
2024-04-01,BEV-006,STR-022,424,109,147,386,0
2024-04-01,BEV-006,STR-023,447,64,61,450,0
2024-04-01,BEV-006,STR-024,214,56,138,132,0
2024-04-01,BEV-006,STR-025,423,64,79,408,0
2024-04-01,BEV-006,STR-026,395,100,121,374,0
2024-04-01,BEV-006,STR-027,447,141,133,455,0
2024-04-01,BEV-006,STR-028,219,56,144,131,0
2024-04-01,BEV-006,STR-029,242,118,116,244,0
2024-04-01,BEV-006,STR-030,214,80,79,215,0
2024-04-01,BEV-007,STR-001,428,59,101,386,0
2024-04-01,BEV-007,STR-002,192,93,146,139,0
2024-04-01,BEV-007,STR-003,282,83,214,151,0
2024-04-01,BEV-007,STR-004,241,55,169,127,0
2024-04-01,BEV-007,STR-005,255,67,186,136,0
2024-04-01,BEV-007,STR-006,195,116,152,159,0
2024-04-01,BEV-007,STR-007,186,104,129,161,0
2024-04-01,BEV-007,STR-008,429,60,142,347,0
2024-04-01,BEV-007,STR-009,314,108,144,278,0
2024-04-01,BEV-007,STR-010,291,93,71,313,0
2024-04-01,BEV-007,STR-011,166,147,53,260,0
2024-04-01,BEV-007,STR-012,163,149,51,261,0
2024-04-01,BEV-007,STR-013,162,142,135,169,0
2024-04-01,BEV-007,STR-014,192,91,53,230,0
2024-04-01,BEV-007,STR-015,449,60,71,438,0
2024-04-01,BEV-007,STR-016,247,111,60,298,0
2024-04-01,BEV-007,STR-017,374,150,62,462,0
2024-04-01,BEV-007,STR-018,340,57,118,279,0
2024-04-01,BEV-007,STR-019,163,142,150,155,0
2024-04-01,BEV-007,STR-020,330,90,69,351,0
2024-04-01,BEV-007,STR-021,208,114,98,224,0
2024-04-01,BEV-007,STR-022,298,146,132,312,0
2024-04-01,BEV-007,STR-023,283,70,87,266,0
2024-04-01,BEV-007,STR-024,429,68,60,437,0
2024-04-01,BEV-007,STR-025,445,119,126,438,0
2024-04-01,BEV-007,STR-026,297,112,111,298,0
2024-04-01,BEV-007,STR-027,189,69,116,142,0
2024-04-01,BEV-007,STR-028,297,114,72,339,0
2024-04-01,BEV-007,STR-029,171,90,129,132,0
2024-04-01,BEV-007,STR-030,390,55,98,347,0
2024-04-01,BEV-008,STR-001,181,49,52,178,0
2024-04-01,BEV-008,STR-002,81,58,21,118,0
2024-04-01,BEV-008,STR-003,70,62,23,109,0
2024-04-01,BEV-008,STR-004,132,44,36,140,0
2024-04-01,BEV-008,STR-005,157,25,42,140,0
2024-04-01,BEV-008,STR-006,202,37,43,196,0
2024-04-01,BEV-008,STR-007,108,45,53,100,0
2024-04-01,BEV-008,STR-008,101,35,44,92,0
2024-04-01,BEV-008,STR-009,108,37,46,99,0
2024-04-01,BEV-008,STR-010,128,40,52,116,0
2024-04-01,BEV-008,STR-011,82,43,43,82,0
2024-04-01,BEV-008,STR-012,113,70,39,144,0
2024-04-01,BEV-008,STR-013,166,66,56,176,0
2024-04-01,BEV-008,STR-014,80,60,22,118,0
2024-04-01,BEV-008,STR-015,83,46,50,79,0
2024-04-01,BEV-008,STR-016,131,46,33,144,0
2024-04-01,BEV-008,STR-017,187,59,58,188,0
2024-04-01,BEV-008,STR-018,74,69,42,101,0
2024-04-01,BEV-008,STR-019,204,31,59,176,0
2024-04-01,BEV-008,STR-020,86,23,28,81,0
2024-04-01,BEV-008,STR-021,82,27,37,72,0
2024-04-01,BEV-008,STR-022,134,53,45,142,0
2024-04-01,BEV-008,STR-023,205,67,27,245,0
2024-04-01,BEV-008,STR-024,136,60,20,176,0
2024-04-01,BEV-008,STR-025,136,61,66,131,0
2024-04-01,BEV-008,STR-026,210,50,31,229,0
2024-04-01,BEV-008,STR-027,133,53,51,135,0
2024-04-01,BEV-008,STR-028,166,65,32,199,0
2024-04-01,BEV-008,STR-029,118,53,68,103,0
2024-04-01,BEV-008,STR-030,86,45,61,70,0
2024-04-01,BEV-009,STR-001,132,29,37,124,0
2024-04-01,BEV-009,STR-002,86,29,63,52,0
2024-04-01,BEV-009,STR-003,172,59,64,167,0
2024-04-01,BEV-009,STR-004,145,66,63,148,0
2024-04-01,BEV-009,STR-005,203,56,30,229,0
2024-04-01,BEV-009,STR-006,148,46,61,133,0
2024-04-01,BEV-009,STR-007,110,21,39,92,0
2024-04-01,BEV-009,STR-008,177,68,35,210,0
2024-04-01,BEV-009,STR-009,103,43,65,81,0
2024-04-01,BEV-009,STR-010,205,47,66,186,0
2024-04-01,BEV-009,STR-011,96,39,33,102,0
2024-04-01,BEV-009,STR-012,134,25,69,90,0
2024-04-01,BEV-009,STR-013,80,44,49,75,0
2024-04-01,BEV-009,STR-014,169,30,38,161,0
2024-04-01,BEV-009,STR-015,165,68,42,191,0
2024-04-01,BEV-009,STR-016,80,31,38,73,0
2024-04-01,BEV-009,STR-017,128,66,45,149,0
2024-04-01,BEV-009,STR-018,164,41,63,142,0
2024-04-01,BEV-009,STR-019,117,38,54,101,0
2024-04-01,BEV-009,STR-020,75,62,32,105,0
2024-04-01,BEV-009,STR-021,190,44,25,209,0
2024-04-01,BEV-009,STR-022,175,70,39,206,0
2024-04-01,BEV-009,STR-023,144,52,37,159,0
2024-04-01,BEV-009,STR-024,205,52,56,201,0
2024-04-01,BEV-009,STR-025,127,66,21,172,0
2024-04-01,BEV-009,STR-026,164,35,26,173,0
2024-04-01,BEV-009,STR-027,198,53,55,196,0
2024-04-01,BEV-009,STR-028,140,41,31,150,0
2024-04-01,BEV-009,STR-029,104,49,66,87,0
2024-04-01,BEV-009,STR-030,85,63,59,89,0
2024-04-01,BEV-010,STR-001,157,22,64,115,0
2024-04-01,BEV-010,STR-002,84,38,38,84,0
2024-04-01,BEV-010,STR-003,122,33,35,120,0
2024-04-01,BEV-010,STR-004,160,32,33,159,0
2024-04-01,BEV-010,STR-005,135,57,53,139,0
2024-04-01,BEV-010,STR-006,101,45,40,106,0
2024-04-01,BEV-010,STR-007,126,29,66,89,0
2024-04-01,BEV-010,STR-008,93,26,26,93,0
2024-04-01,BEV-010,STR-009,186,53,65,174,0
2024-04-01,BEV-010,STR-010,101,54,49,106,0
2024-04-01,BEV-010,STR-011,120,35,23,132,0
2024-04-01,BEV-010,STR-012,93,60,57,96,0
2024-04-01,BEV-010,STR-013,120,51,63,108,0
2024-04-01,BEV-010,STR-014,104,45,33,116,0
2024-04-01,BEV-010,STR-015,127,22,101,48,0
2024-04-01,BEV-010,STR-016,89,25,95,19,0
2024-04-01,BEV-010,STR-017,199,51,128,122,0
2024-04-01,BEV-010,STR-018,169,26,147,48,0
2024-04-01,BEV-010,STR-019,174,69,106,137,0
2024-04-01,BEV-010,STR-020,204,20,108,116,0
2024-04-01,BEV-010,STR-021,123,21,42,102,0
2024-04-01,BEV-010,STR-022,155,69,39,185,0
2024-04-01,BEV-010,STR-023,98,55,46,107,0
2024-04-01,BEV-010,STR-024,204,20,28,196,0
2024-04-01,BEV-010,STR-025,166,41,35,172,0
2024-04-01,BEV-010,STR-026,197,36,50,183,0
2024-04-01,BEV-010,STR-027,142,58,66,134,0
2024-04-01,BEV-010,STR-028,176,20,27,169,0
2024-04-01,BEV-010,STR-029,124,45,59,110,0
2024-04-01,BEV-010,STR-030,158,28,43,143,0
2024-04-01,BEV-011,STR-001,234,29,40,223,0
2024-04-01,BEV-011,STR-002,214,65,113,166,0
2024-04-01,BEV-011,STR-003,107,59,137,29,0
2024-04-01,BEV-011,STR-004,181,58,67,172,0
2024-04-01,BEV-011,STR-005,86,62,92,56,0
2024-04-01,BEV-011,STR-006,184,37,66,155,0
2024-04-01,BEV-011,STR-007,120,38,71,87,0
2024-04-01,BEV-011,STR-008,234,57,63,228,0
2024-04-01,BEV-011,STR-009,98,40,34,104,0
2024-04-01,BEV-011,STR-010,150,46,53,143,0
2024-04-01,BEV-011,STR-011,187,29,46,170,0
2024-04-01,BEV-011,STR-012,145,27,30,142,0
2024-04-01,BEV-011,STR-013,155,33,69,119,0
2024-04-01,BEV-011,STR-014,217,51,58,210,0
2024-04-01,BEV-011,STR-015,90,78,72,96,0
2024-04-01,BEV-011,STR-016,85,74,48,111,0
2024-04-01,BEV-011,STR-017,166,40,75,131,0
2024-04-01,BEV-011,STR-018,181,52,56,177,0
2024-04-01,BEV-011,STR-019,91,58,52,97,0
2024-04-01,BEV-011,STR-020,104,32,69,67,0
2024-04-01,BEV-011,STR-021,112,52,72,92,0
2024-04-01,BEV-011,STR-022,84,27,74,37,0
2024-04-01,BEV-011,STR-023,94,58,77,75,0
2024-04-01,BEV-011,STR-024,181,63,64,180,0
2024-04-01,BEV-011,STR-025,86,49,61,74,0
2024-04-01,BEV-011,STR-026,98,45,66,77,0
2024-04-01,BEV-011,STR-027,124,74,113,85,0
2024-04-01,BEV-011,STR-028,167,47,60,154,0
2024-04-01,BEV-011,STR-029,210,60,57,213,0
2024-04-01,BEV-011,STR-030,107,56,62,101,0
2024-04-01,BEV-012,STR-001,204,52,65,191,0
2024-04-01,BEV-012,STR-002,223,66,73,216,0
2024-04-01,BEV-012,STR-003,239,38,34,243,0
2024-04-01,BEV-012,STR-004,147,43,58,132,0
2024-04-01,BEV-012,STR-005,90,32,72,50,0
2024-04-01,BEV-012,STR-006,157,60,40,177,0
2024-04-01,BEV-012,STR-007,215,53,25,243,0
2024-04-01,BEV-012,STR-008,129,46,74,101,0
2024-04-01,BEV-012,STR-009,140,55,44,151,0
2024-04-01,BEV-012,STR-010,220,72,80,212,0
2024-04-01,BEV-012,STR-011,114,51,58,107,0
2024-04-01,BEV-012,STR-012,134,39,27,146,0
2024-04-01,BEV-012,STR-013,175,64,66,173,0
2024-04-01,BEV-012,STR-014,111,28,71,68,0
2024-04-01,BEV-012,STR-015,195,69,59,205,0
2024-04-01,BEV-012,STR-016,92,57,97,52,0
2024-04-01,BEV-012,STR-017,228,70,105,193,0
2024-04-01,BEV-012,STR-018,153,61,59,155,0
2024-04-01,BEV-012,STR-019,195,41,77,159,0
2024-04-01,BEV-012,STR-020,183,73,126,130,0
2024-04-01,BEV-012,STR-021,239,65,123,181,0
2024-04-01,BEV-012,STR-022,226,76,102,200,0
2024-04-01,BEV-012,STR-023,155,78,49,184,0
2024-04-01,BEV-012,STR-024,234,73,60,247,0
2024-04-01,BEV-012,STR-025,196,30,63,163,0
2024-04-01,BEV-012,STR-026,155,34,58,131,0
2024-04-01,BEV-012,STR-027,173,62,59,176,0
2024-04-01,BEV-012,STR-028,225,40,49,216,0
2024-04-01,BEV-012,STR-029,164,61,34,191,0
2024-04-01,BEV-012,STR-030,155,26,31,150,0
2024-04-01,BEV-013,STR-001,218,86,79,225,0
2024-04-01,BEV-013,STR-002,235,69,49,255,0
2024-04-01,BEV-013,STR-003,139,41,80,100,0
2024-04-01,BEV-013,STR-004,138,36,86,88,0
2024-04-01,BEV-013,STR-005,147,48,41,154,0
2024-04-01,BEV-013,STR-006,126,79,79,126,0
2024-04-01,BEV-013,STR-007,193,66,57,202,0
2024-04-01,BEV-013,STR-008,104,56,65,95,0
2024-04-01,BEV-013,STR-009,269,31,69,231,0
2024-04-01,BEV-013,STR-010,211,39,65,185,0
2024-04-01,BEV-013,STR-011,253,37,55,235,0
2024-04-01,BEV-013,STR-012,196,87,59,224,0
2024-04-01,BEV-013,STR-013,254,58,31,281,0
2024-04-01,BEV-013,STR-014,145,49,41,153,0
2024-04-01,BEV-013,STR-015,148,63,140,71,0
2024-04-01,BEV-013,STR-016,261,72,107,226,0
2024-04-01,BEV-013,STR-017,256,45,144,157,0
2024-04-01,BEV-013,STR-018,125,72,187,10,0
2024-04-01,BEV-013,STR-019,94,83,160,17,0
2024-04-01,BEV-013,STR-020,90,87,179,0,1
2024-04-01,BEV-013,STR-021,259,37,112,184,0
2024-04-01,BEV-013,STR-022,234,69,82,221,0
2024-04-01,BEV-013,STR-023,177,31,57,151,0
2024-04-01,BEV-013,STR-024,127,55,65,117,0
2024-04-01,BEV-013,STR-025,181,64,67,178,0
2024-04-01,BEV-013,STR-026,127,57,73,111,0
2024-04-01,BEV-013,STR-027,158,35,72,121,0
2024-04-01,BEV-013,STR-028,230,54,80,204,0
2024-04-01,BEV-013,STR-029,186,52,66,172,0
2024-04-01,BEV-013,STR-030,251,34,56,229,0
2024-04-01,BEV-014,STR-001,123,111,67,167,0
2024-04-01,BEV-014,STR-002,327,94,101,320,0
2024-04-01,BEV-014,STR-003,292,58,52,298,0
2024-04-01,BEV-014,STR-004,326,107,64,369,0
2024-04-01,BEV-014,STR-005,266,83,80,269,0
2024-04-01,BEV-014,STR-006,184,64,55,193,0
2024-04-01,BEV-014,STR-007,222,109,74,257,0
2024-04-01,BEV-014,STR-008,181,115,59,237,0
2024-04-01,BEV-014,STR-009,337,105,79,363,0
2024-04-01,BEV-014,STR-010,280,45,74,251,0
2024-04-01,BEV-014,STR-011,333,61,43,351,0
2024-04-01,BEV-014,STR-012,312,68,101,279,0
2024-04-01,BEV-014,STR-013,121,105,40,186,0
2024-04-01,BEV-014,STR-014,273,90,95,268,0
2024-04-01,BEV-014,STR-015,136,47,89,94,0
2024-04-01,BEV-014,STR-016,333,89,54,368,0
2024-04-01,BEV-014,STR-017,171,49,104,116,0
2024-04-01,BEV-014,STR-018,291,64,50,305,0
2024-04-01,BEV-014,STR-019,205,43,118,130,0
2024-04-01,BEV-014,STR-020,136,88,46,178,0
2024-04-01,BEV-014,STR-021,134,118,107,145,0
2024-04-01,BEV-014,STR-022,140,77,75,142,0
2024-04-01,BEV-014,STR-023,275,49,120,204,0
2024-04-01,BEV-014,STR-024,133,98,81,150,0
2024-04-01,BEV-014,STR-025,318,62,92,288,0
2024-04-01,BEV-014,STR-026,253,65,120,198,0
2024-04-01,BEV-014,STR-027,233,92,114,211,0
2024-04-01,BEV-014,STR-028,156,46,120,82,0
2024-04-01,BEV-014,STR-029,176,75,87,164,0
2024-04-01,BEV-014,STR-030,124,103,74,153,0
2024-04-01,BEV-015,STR-001,376,126,106,396,0
2024-04-01,BEV-015,STR-002,350,70,86,334,0
2024-04-01,BEV-015,STR-003,379,67,57,389,0
2024-04-01,BEV-015,STR-004,356,147,142,361,0
2024-04-01,BEV-015,STR-005,216,126,102,240,0
2024-04-01,BEV-015,STR-006,326,52,67,311,0
2024-04-01,BEV-015,STR-007,197,145,121,221,0
2024-04-01,BEV-015,STR-008,392,99,112,379,0
2024-04-01,BEV-015,STR-009,232,122,56,298,0
2024-04-01,BEV-015,STR-010,184,148,139,193,0
2024-04-01,BEV-015,STR-011,284,52,149,187,0
2024-04-01,BEV-015,STR-012,418,136,100,454,0
2024-04-01,BEV-015,STR-013,284,58,118,224,0
2024-04-01,BEV-015,STR-014,251,75,74,252,0
2024-04-01,BEV-015,STR-015,268,61,108,221,0
2024-04-01,BEV-015,STR-016,310,95,66,339,0
2024-04-01,BEV-015,STR-017,237,75,141,171,0
2024-04-01,BEV-015,STR-018,355,63,94,324,0
2024-04-01,BEV-015,STR-019,428,60,109,379,0
2024-04-01,BEV-015,STR-020,155,76,109,122,0
2024-04-01,BEV-015,STR-021,202,60,71,191,0
2024-04-01,BEV-015,STR-022,233,50,127,156,0
2024-04-01,BEV-015,STR-023,207,78,98,187,0
2024-04-01,BEV-015,STR-024,366,80,146,300,0
2024-04-01,BEV-015,STR-025,312,66,115,263,0
2024-04-01,BEV-015,STR-026,403,119,109,413,0
2024-04-01,BEV-015,STR-027,326,98,123,301,0
2024-04-01,BEV-015,STR-028,247,77,65,259,0
2024-04-01,BEV-015,STR-029,188,135,107,216,0
2024-04-01,BEV-015,STR-030,301,89,119,271,0
2024-04-08,BEV-001,STR-001,305,61,136,230,0
2024-04-08,BEV-001,STR-002,156,90,189,57,0
2024-04-08,BEV-001,STR-003,329,52,139,242,0
2024-04-08,BEV-001,STR-004,133,70,153,50,0
2024-04-08,BEV-001,STR-005,184,53,151,86,0
2024-04-08,BEV-001,STR-006,147,58,159,46,0
2024-04-08,BEV-001,STR-007,247,105,197,155,0
2024-04-08,BEV-001,STR-008,354,63,61,356,0
2024-04-08,BEV-001,STR-009,123,60,49,134,0
2024-04-08,BEV-001,STR-010,344,102,51,395,0
2024-04-08,BEV-001,STR-011,257,63,115,205,0
2024-04-08,BEV-001,STR-012,280,64,53,291,0
2024-04-08,BEV-001,STR-013,252,93,73,272,0
2024-04-08,BEV-001,STR-014,266,109,61,314,0
2024-04-08,BEV-001,STR-015,308,102,83,327,0
2024-04-08,BEV-001,STR-016,232,69,117,184,0
2024-04-08,BEV-001,STR-017,341,69,94,316,0
2024-04-08,BEV-001,STR-018,182,54,109,127,0
2024-04-08,BEV-001,STR-019,165,109,105,169,0
2024-04-08,BEV-001,STR-020,224,43,80,187,0
2024-04-08,BEV-001,STR-021,178,113,83,208,0
2024-04-08,BEV-001,STR-022,309,42,97,254,0
2024-04-08,BEV-001,STR-023,321,115,103,333,0
2024-04-08,BEV-001,STR-024,304,94,109,289,0
2024-04-08,BEV-001,STR-025,294,55,91,258,0
2024-04-08,BEV-001,STR-026,242,47,98,191,0
2024-04-08,BEV-001,STR-027,340,103,91,352,0
2024-04-08,BEV-001,STR-028,350,91,70,371,0
2024-04-08,BEV-001,STR-029,319,58,106,271,0
2024-04-08,BEV-001,STR-030,213,40,41,212,0
2024-04-08,BEV-002,STR-001,258,58,88,228,0
2024-04-08,BEV-002,STR-002,288,61,50,299,0
2024-04-08,BEV-002,STR-003,177,120,63,234,0
2024-04-08,BEV-002,STR-004,203,60,84,179,0
2024-04-08,BEV-002,STR-005,220,86,51,255,0
2024-04-08,BEV-002,STR-006,318,82,41,359,0
2024-04-08,BEV-002,STR-007,234,53,109,178,0
2024-04-08,BEV-002,STR-008,223,112,73,262,0
2024-04-08,BEV-002,STR-009,307,49,59,297,0
2024-04-08,BEV-002,STR-010,286,62,106,242,0
2024-04-08,BEV-002,STR-011,266,57,49,274,0
2024-04-08,BEV-002,STR-012,265,90,81,274,0
2024-04-08,BEV-002,STR-013,313,116,98,331,0
2024-04-08,BEV-002,STR-014,262,115,45,332,0
2024-04-08,BEV-002,STR-015,317,74,108,283,0
2024-04-08,BEV-002,STR-016,230,119,70,279,0
2024-04-08,BEV-002,STR-017,258,76,117,217,0
2024-04-08,BEV-002,STR-018,342,42,109,275,0
2024-04-08,BEV-002,STR-019,152,44,60,136,0
2024-04-08,BEV-002,STR-020,324,44,82,286,0
2024-04-08,BEV-002,STR-021,297,69,117,249,0
2024-04-08,BEV-002,STR-022,230,116,109,237,0
2024-04-08,BEV-002,STR-023,249,77,72,254,0
2024-04-08,BEV-002,STR-024,196,117,56,257,0
2024-04-08,BEV-002,STR-025,336,118,83,371,0
2024-04-08,BEV-002,STR-026,261,120,105,276,0
2024-04-08,BEV-002,STR-027,285,50,48,287,0
2024-04-08,BEV-002,STR-028,208,97,76,229,0
2024-04-08,BEV-002,STR-029,259,104,120,243,0
2024-04-08,BEV-002,STR-030,327,44,98,273,0
2024-04-08,BEV-003,STR-001,356,62,141,277,0
2024-04-08,BEV-003,STR-002,222,97,148,171,0
2024-04-08,BEV-003,STR-003,258,63,158,163,0
2024-04-08,BEV-003,STR-004,235,75,92,218,0
2024-04-08,BEV-003,STR-005,277,48,178,147,0
2024-04-08,BEV-003,STR-006,238,103,231,110,0
2024-04-08,BEV-003,STR-007,218,109,215,112,0
2024-04-08,BEV-003,STR-008,267,95,123,239,0
2024-04-08,BEV-003,STR-009,336,59,186,209,0
2024-04-08,BEV-003,STR-010,267,65,92,240,0
2024-04-08,BEV-003,STR-011,129,108,226,11,0
2024-04-08,BEV-003,STR-012,120,91,155,56,0
2024-04-08,BEV-003,STR-013,322,70,122,270,0
2024-04-08,BEV-003,STR-014,188,43,125,106,0
2024-04-08,BEV-003,STR-015,219,88,172,135,0
2024-04-08,BEV-003,STR-016,236,112,198,150,0
2024-04-08,BEV-003,STR-017,151,61,62,150,0
2024-04-08,BEV-003,STR-018,165,83,158,90,0
2024-04-08,BEV-003,STR-019,166,107,140,133,0
2024-04-08,BEV-003,STR-020,220,65,159,126,0
2024-04-08,BEV-003,STR-021,328,118,95,351,0
2024-04-08,BEV-003,STR-022,183,57,119,121,0
2024-04-08,BEV-003,STR-023,309,113,108,314,0
2024-04-08,BEV-003,STR-024,322,90,74,338,0
2024-04-08,BEV-003,STR-025,341,64,68,337,0
2024-04-08,BEV-003,STR-026,350,113,109,354,0
2024-04-08,BEV-003,STR-027,207,91,53,245,0
2024-04-08,BEV-003,STR-028,186,50,61,175,0
2024-04-08,BEV-003,STR-029,167,108,81,194,0
2024-04-08,BEV-003,STR-030,304,101,83,322,0
2024-04-08,BEV-004,STR-001,177,54,41,190,0
2024-04-08,BEV-004,STR-002,237,40,40,237,0
2024-04-08,BEV-004,STR-003,240,44,55,229,0
2024-04-08,BEV-004,STR-004,267,44,85,226,0
2024-04-08,BEV-004,STR-005,225,68,51,242,0
2024-04-08,BEV-004,STR-006,265,53,80,238,0
2024-04-08,BEV-004,STR-007,147,85,36,196,0
2024-04-08,BEV-004,STR-008,219,36,90,165,0
2024-04-08,BEV-004,STR-009,190,53,65,178,0
2024-04-08,BEV-004,STR-010,96,90,53,133,0
2024-04-08,BEV-004,STR-011,215,63,71,207,0
2024-04-08,BEV-004,STR-012,188,90,46,232,0
2024-04-08,BEV-004,STR-013,233,50,84,199,0
2024-04-08,BEV-004,STR-014,246,50,31,265,0
2024-04-08,BEV-004,STR-015,214,79,78,215,0
2024-04-08,BEV-004,STR-016,163,82,73,172,0
2024-04-08,BEV-004,STR-017,147,30,46,131,0
2024-04-08,BEV-004,STR-018,168,70,42,196,0
2024-04-08,BEV-004,STR-019,120,86,69,137,0
2024-04-08,BEV-004,STR-020,221,82,73,230,0
2024-04-08,BEV-004,STR-021,109,89,66,132,0
2024-04-08,BEV-004,STR-022,118,88,83,123,0
2024-04-08,BEV-004,STR-023,132,33,112,53,0
2024-04-08,BEV-004,STR-024,270,51,76,245,0
2024-04-08,BEV-004,STR-025,99,35,106,28,0
2024-04-08,BEV-004,STR-026,190,49,140,99,0
2024-04-08,BEV-004,STR-027,206,36,58,184,0
2024-04-08,BEV-004,STR-028,141,36,103,74,0
2024-04-08,BEV-004,STR-029,183,69,85,167,0
2024-04-08,BEV-004,STR-030,197,60,135,122,0
2024-04-08,BEV-005,STR-001,224,36,76,184,0
2024-04-08,BEV-005,STR-002,199,58,45,212,0
2024-04-08,BEV-005,STR-003,171,32,84,119,0
2024-04-08,BEV-005,STR-004,248,47,31,264,0
2024-04-08,BEV-005,STR-005,128,74,90,112,0
2024-04-08,BEV-005,STR-006,254,81,85,250,0
2024-04-08,BEV-005,STR-007,162,90,36,216,0
2024-04-08,BEV-005,STR-008,112,32,79,65,0
2024-04-08,BEV-005,STR-009,180,41,79,142,0
2024-04-08,BEV-005,STR-010,188,69,59,198,0
2024-04-08,BEV-005,STR-011,121,74,63,132,0
2024-04-08,BEV-005,STR-012,224,60,67,217,0
2024-04-08,BEV-005,STR-013,105,68,65,108,0
2024-04-08,BEV-005,STR-014,123,78,76,125,0
2024-04-08,BEV-005,STR-015,91,47,60,78,0
2024-04-08,BEV-005,STR-016,123,45,53,115,0
2024-04-08,BEV-005,STR-017,221,63,84,200,0
2024-04-08,BEV-005,STR-018,179,55,65,169,0
2024-04-08,BEV-005,STR-019,125,89,40,174,0
2024-04-08,BEV-005,STR-020,232,81,51,262,0
2024-04-08,BEV-005,STR-021,199,56,88,167,0
2024-04-08,BEV-005,STR-022,173,85,33,225,0
2024-04-08,BEV-005,STR-023,239,62,79,222,0
2024-04-08,BEV-005,STR-024,205,64,56,213,0
2024-04-08,BEV-005,STR-025,161,49,58,152,0
2024-04-08,BEV-005,STR-026,132,38,85,85,0
2024-04-08,BEV-005,STR-027,270,51,61,260,0
2024-04-08,BEV-005,STR-028,176,77,62,191,0
2024-04-08,BEV-005,STR-029,261,47,87,221,0
2024-04-08,BEV-005,STR-030,251,51,64,238,0
2024-04-08,BEV-006,STR-001,366,96,143,319,0
2024-04-08,BEV-006,STR-002,297,72,90,279,0
